scenario,scenarioLabel,throttlingProfile,throttlingLabel,requiresAuth,runIndex,timestamp,navigationDurationMs,browserFcpMs,browserLcpMs,ttfbMs,domContentLoadedMs,domInteractiveMs,loadEventMs,redirectTimeMs,dnsLookupMs,tcpConnectMs,tlsNegotiationMs,transferSizeBytes,decodedBodySizeBytes,encodedBodySizeBytes,jsHeapUsedSizeMB,jsHeapTotalSizeMB,scriptDurationMs,taskDurationMs,layoutDurationMs,totalPayloadKB,totalPayloadBytes,totalRequests,htmlDocumentKB,htmlDocumentRequests,jsPayloadKB,jsRequests,apiPayloadKB,apiRequests,cssPayloadKB,cssRequests,staticAssetKB,staticAssetRequests,lh_performanceScore,lh_fcpMs,lh_lcpMs,lh_ttiMs,lh_tbtMs,lh_cls,lh_speedIndex,lh_serverResponseTime
baseline,Legacy (Baseline 1),cable,Cable (Referenz),true,34,2026-04-01T05:18:19.448Z,2374,871.7000000178814,,195.90000000596046,1169.800000011921,866.9000000059605,1174.9000000059605,0,43.80000001192093,117.69999998807907,64,14453,46646,14153,9.88,18.8,69.55,227.64,19.63,829.39,849293,96,18.42,2,566.56,76,105.82,7,61.21,4,77.38,7,100,249.858,249.858,441.703,0,0,241,170.43
baseline,Legacy (Baseline 1),cable,Cable (Referenz),true,35,2026-04-01T05:18:24.295Z,2698,953,,169.90000000596046,1244.7000000178814,948.3000000119209,1250,0,121.7000000178814,100.5,51.60000002384186,14449,46642,14149,11.57,18.8,72.69,239.8,18.95,829.33,849238,96,18.4,2,566.57,76,105.81,7,61.18,4,77.37,7,100,290.311,290.311,371.222,0,0,282,204.629
baseline,Legacy (Baseline 1),cable,Cable (Referenz),true,36,2026-04-01T05:18:30.563Z,4124,853.7000000178814,,189.40000000596046,1165.7000000178814,849.2000000178814,1182.7000000178814,0,33.400000005960464,104.40000000596046,51.099999994039536,14452,46642,14152,10.13,19.05,104.32,277.07,19.78,838.08,858197,100,18.44,2,566.57,76,106.08,8,61.21,4,77.38,7,100,270.55,270.55,329.171,0,0,246,181.835
baseline,Legacy (Baseline 1),cable,Cable (Referenz),true,37,2026-04-01T05:18:35.987Z,3290,990.5,,270.19999998807907,1761.699999988079,986,1779.300000011921,0,60.30000001192093,222.59999999403954,180.5,14451,46642,14151,10.02,19.05,93.61,277.42,19.12,833.69,853694,97,18.43,2,566.68,76,105.82,7,61.17,4,77.37,7,100,296.17,296.17,334.526,0,0,291,205.71099999999998
baseline,Legacy (Baseline 1),cable,Cable (Referenz),true,38,2026-04-01T05:18:42.515Z,4388,1273.0999999940395,,636.2000000178814,1634.9000000059605,1267.9000000059605,1651.699999988079,0,32.5,85,42.400000005960464,14450,46642,14150,10.15,19.3,103.82,301.07,21.71,838.09,858201,100,18.43,2,566.59,76,106.06,8,61.21,4,77.38,7,100,381.599,381.599,420.82,0,0,372,285.656
baseline,Legacy (Baseline 1),cable,Cable (Referenz),true,39,2026-04-01T05:18:47.556Z,2891,1104.800000011921,,255.90000000596046,1419.5,1099.6000000238419,1424.2000000178814,0,129.10000002384186,115.69999998807907,56.400000005960464,14453,46642,14153,11.57,18.8,76.89,250.33,19.06,829.48,849387,96,18.43,2,566.63,76,105.83,7,61.21,4,77.38,7,100,287.046,287.046,322.805,0,0,283,195.447
baseline,Legacy (Baseline 1),cable,Cable (Referenz),true,40,2026-04-01T05:18:53.696Z,4008,965.7000000178814,,215.80000001192093,1201.9000000059605,959.8000000119209,1217.2000000178814,0,71.80000001192093,104.2999999821186,55.099999994039536,14452,46646,14152,10.1,19.3,95.03,287.68,18.81,838.19,858303,100,18.46,2,566.63,76,106.07,8,61.22,4,77.38,7,100,317.762,317.762,377.739,0,0,307,222.97799999999998
baseline,Legacy (Baseline 1),cable,Cable (Referenz),true,41,2026-04-01T05:18:58.514Z,2668,954.7999999821186,,332.5,1246.2999999821186,950.3999999761581,1262.199999988079,0,31,116.39999997615814,59.599999994039536,14451,46646,14151,9.88,19.05,79.79,272.26,19.61,829.43,849336,96,18.42,2,566.6,76,105.81,7,61.21,4,77.38,7,100,239.941,239.941,280.246,0,0,230,161.109
baseline,Legacy (Baseline 1),cable,Cable (Referenz),true,42,2026-04-01T05:19:04.699Z,4057,893.9000000059605,,268.19999998807907,1192.5,887.2000000178814,1205.9000000059605,0,35.60000002384186,91.69999998807907,47.30000001192093,14447,46638,14147,10.13,19.3,93.79,280.02,20.34,837.98,858091,100,18.43,2,566.5,76,106.06,8,61.2,4,77.38,7,100,305.1,305.1,344.192,0,0,301,216.30200000000002
baseline,Legacy (Baseline 1),cable,Cable (Referenz),true,43,2026-04-01T05:19:09.585Z,2748,934.3000000119209,,205.59999999403954,1326.0999999940395,929.2000000178814,1343.300000011921,0,46.30000001192093,104.5,55.70000001788139,14453,46646,14153,11.67,18.8,84.95,275.78,20.42,829.49,849402,96,18.5,2,566.62,76,105.82,7,61.17,4,77.38,7,100,327.592,327.592,367.532,0,0,323,236.805
baseline,Legacy (Baseline 1),cable,Cable (Referenz),true,44,2026-04-01T05:19:16.120Z,4389,808.6999999880791,,204,1165.9000000059605,803.3000000119209,1181.5999999940395,0,34.19999998807907,95.60000002384186,48.80000001192093,14451,46642,14151,10.01,19.3,92.65,283.06,20.58,838.04,858158,100,18.4,2,566.54,76,106.08,8,61.21,4,77.38,7,100,348.713,348.713,385.808,0,0,343,247.718
baseline,Legacy (Baseline 1),cable,Cable (Referenz),true,45,2026-04-01T05:19:22.170Z,3901,881.3000000119209,,205.40000000596046,1160.9000000059605,876.9000000059605,1176.7000000178814,0,99.30000001192093,95.7999999821186,49.69999998807907,14452,46642,14152,10.13,19.3,95.93,279.26,19.63,838.07,858182,100,18.41,2,566.61,76,106.08,8,61.17,4,77.38,7,100,248.707,248.707,286.831,0,0,243,169.17600000000002
baseline,Legacy (Baseline 1),cable,Cable (Referenz),true,46,2026-04-01T05:19:26.877Z,2559,911.3999999761581,,269.89999997615814,1111.699999988079,906.5999999940395,1116.3999999761581,0,62.599999994039536,91.2999999821186,50.79999998211861,14453,46646,14153,11.6,18.3,76.64,247.98,20.16,829.56,849469,96,18.51,2,566.64,76,105.81,7,61.22,4,77.38,7,100,361.768,361.768,417.175,0,0,356,260.626
baseline,Legacy (Baseline 1),cable,Cable (Referenz),true,47,2026-04-01T05:19:33.780Z,4762,773.5999999940395,,216.2999999821186,1123.199999988079,768.5999999940395,1139.699999988079,0,35.30000001192093,83.5,42.60000002384186,14456,46646,14156,10.05,19.05,100.57,293.92,20,838.18,858296,100,18.45,2,566.64,76,106.08,8,61.21,4,77.38,7,100,314.391,314.391,437.99,0,0,311,221.764
baseline,Legacy (Baseline 1),cable,Cable (Referenz),true,48,2026-04-01T05:19:39.608Z,3681,1952.5,,211.59999999403954,2372.800000011921,1947.699999988079,2391.699999988079,0,1053.199999988079,89.10000002384186,48.80000001192093,14450,46642,14150,11.57,18.8,92.55,272.04,19.76,829.41,849312,96,18.41,2,566.59,76,105.81,7,61.21,4,77.38,7,100,373.968,373.968,430.159,0,0,366,279.13800000000003
baseline,Legacy (Baseline 1),cable,Cable (Referenz),true,49,2026-04-01T05:19:44.328Z,2573,900.7999999821186,,218.69999998807907,1102.5999999940395,866.8999999761581,1106.8999999761581,0,33.5,150.40000000596046,101.40000000596046,14455,46646,14155,11.61,18.8,77.34,249.22,19.86,829.54,849448,96,18.44,2,566.68,76,105.82,7,61.21,4,77.37,7,100,314.846,314.846,353.623,0,0,306,223.692
baseline,Legacy (Baseline 1),cable,Cable (Referenz),true,50,2026-04-01T05:19:50.816Z,4353,979.2000000178814,,214.59999999403954,1365.7000000178814,950.2000000178814,1382.2000000178814,0,34.400000005960464,199.69999998807907,143.59999999403954,14452,46644,14152,10.16,19.55,100.82,297.43,19.71,838.16,858271,100,18.42,2,566.64,76,106.07,8,61.22,4,77.39,7,100,310.141,325.221,353.828,0,0.00782967032967033,309,216.661
