runIndex,resourceType,requestCount,sizeBytes,sizeKB,cachedCount
26,Stylesheet,6,74176,72.44,0
26,Script,77,589379,575.57,0
26,Font,2,45640,44.57,0
26,Other,6,42498,41.5,0
26,Fetch,6,107926,105.4,0
26,XHR,1,423,0.41,0
27,Document,2,17834,17.42,0
27,Script,77,589345,575.53,0
27,Stylesheet,6,74171,72.43,0
27,Font,2,45639,44.57,0
27,Other,6,42497,41.5,0
27,Fetch,7,108201,105.67,0
27,XHR,1,423,0.41,0
27,Ping,2,8618,8.42,0
27,Preflight,1,0,0,0
28,Document,2,17772,17.36,0
28,Script,77,589340,575.53,0
28,Stylesheet,6,74180,72.44,0
28,Font,2,45583,44.51,0
28,Other,6,42491,41.5,0
28,Fetch,7,108189,105.65,0
28,XHR,1,423,0.41,0
28,Ping,2,8620,8.42,0
28,Preflight,1,0,0,0
29,Document,2,17773,17.36,0
29,Script,77,589383,575.57,0
29,Stylesheet,6,74108,72.37,0
29,Font,2,45583,44.51,0
29,Other,6,42485,41.49,0
29,Fetch,6,107947,105.42,0
29,XHR,1,423,0.41,0
30,Document,2,17764,17.35,0
30,Script,77,589419,575.6,0
30,Stylesheet,6,74132,72.39,0
30,Font,2,45584,44.52,0
30,Other,6,42495,41.5,0
30,Fetch,6,107935,105.41,0
30,XHR,1,423,0.41,0
31,Document,2,17886,17.47,0
31,Script,77,589395,575.58,0
31,Stylesheet,6,74131,72.39,0
31,Font,2,45583,44.51,0
31,Other,6,42491,41.5,0
31,Fetch,6,107927,105.4,0
31,XHR,1,423,0.41,0
32,Document,2,17828,17.41,0
32,Script,77,589332,575.52,0
32,Stylesheet,6,74126,72.39,0
32,Font,2,45583,44.51,0
32,Other,6,42491,41.5,0
32,Fetch,7,108186,105.65,0
32,XHR,1,423,0.41,0
32,Ping,2,8609,8.41,0
32,Preflight,1,0,0,0
33,Document,2,17772,17.36,0
33,Script,77,589383,575.57,0
33,Stylesheet,6,74131,72.39,0
33,Font,2,45640,44.57,0
33,Other,6,42500,41.5,0
33,Fetch,6,107931,105.4,0
33,XHR,1,423,0.41,0
34,Document,2,17748,17.33,0
34,Script,77,589288,575.48,0
34,Stylesheet,6,74186,72.45,0
34,Font,2,45640,44.57,0
