runIndex,resourceType,requestCount,sizeBytes,sizeKB,cachedCount
20,Document,2,18859,18.42,0
20,Script,76,580165,566.57,0
20,Stylesheet,4,62705,61.24,0
20,Font,2,45640,44.57,0
20,Other,4,32663,31.9,0
20,Image,1,1049,1.02,0
20,Fetch,7,108196,105.66,0
20,XHR,1,425,0.42,0
20,Ping,2,8615,8.41,0
20,Preflight,1,0,0,0
21,Document,2,18920,18.48,0
21,Script,76,580164,566.57,0
21,Stylesheet,4,62688,61.22,0
21,Font,2,45641,44.57,0
21,Other,4,32661,31.9,0
21,Image,1,1048,1.02,0
21,Fetch,7,108197,105.66,0
21,XHR,1,425,0.42,0
21,Ping,2,8614,8.41,0
21,Preflight,1,0,0,0
22,Document,2,18861,18.42,0
22,Script,76,580172,566.57,0
22,Stylesheet,4,62689,61.22,0
22,Font,2,45640,44.57,0
22,Other,4,32661,31.9,0
22,Image,1,1049,1.02,0
22,Fetch,7,108207,105.67,0
22,XHR,1,425,0.42,0
22,Ping,2,8617,8.42,0
22,Preflight,1,0,0,0
23,Document,2,18951,18.51,0
23,Script,76,580168,566.57,0
23,Stylesheet,4,62686,61.22,0
23,Font,2,45640,44.57,0
23,Other,4,32669,31.9,0
23,Image,1,1049,1.02,0
23,Fetch,7,108206,105.67,0
23,XHR,1,425,0.42,0
23,Ping,2,8615,8.41,0
23,Preflight,1,0,0,0
24,Document,2,18869,18.43,0
24,Script,76,580145,566.55,0
24,Stylesheet,4,62679,61.21,0
24,Font,2,45640,44.57,0
24,Other,4,32667,31.9,0
24,Image,1,1048,1.02,0
24,Fetch,7,108188,105.65,0
24,XHR,1,425,0.42,0
24,Ping,2,8619,8.42,0
24,Preflight,1,0,0,0
25,Document,2,18846,18.4,0
25,Script,76,580162,566.56,0
25,Stylesheet,4,62677,61.21,0
25,Font,2,45640,44.57,0
25,Other,4,32668,31.9,0
25,Image,1,1049,1.02,0
25,Fetch,7,108194,105.66,0
25,XHR,1,425,0.42,0
25,Ping,2,8610,8.41,0
25,Preflight,1,0,0,0
26,Document,2,18908,18.46,0
26,Script,76,580105,566.51,0
26,Stylesheet,4,62680,61.21,0
26,Font,2,45640,44.57,0
26,Other,4,32664,31.9,0
26,Image,1,1049,1.02,0
26,Fetch,8,108460,105.92,0
26,XHR,1,425,0.42,0
26,Preflight,2,0,0,0
26,Ping,2,8613,8.41,0
27,Document,2,18986,18.54,0
27,Script,76,580084,566.49,0
27,Stylesheet,4,62672,61.2,0
27,Font,2,45640,44.57,0
27,Other,4,32665,31.9,0
27,Image,1,1048,1.02,0
27,Fetch,7,108180,105.64,0
27,XHR,1,425,0.42,0
27,Ping,2,8608,8.41,0
27,Preflight,1,0,0,0
28,Document,2,18863,18.42,0
28,Script,76,580108,566.51,0
28,Stylesheet,4,62689,61.22,0
28,Font,2,45640,44.57,0
28,Other,4,32665,31.9,0
28,Image,1,1049,1.02,0
28,Fetch,7,108199,105.66,0
28,XHR,1,425,0.42,0
28,Ping,2,8609,8.41,0
28,Preflight,1,0,0,0
29,Document,2,18929,18.49,0
29,Script,76,580126,566.53,0
29,Stylesheet,4,62717,61.25,0
29,Font,2,45640,44.57,0
29,Other,4,32669,31.9,0
29,Image,1,1048,1.02,0
29,Fetch,7,108188,105.65,0
29,XHR,1,424,0.41,0
29,Ping,2,8613,8.41,0
29,Preflight,1,0,0,0
30,Document,2,18836,18.39,0
30,Stylesheet,4,62701,61.23,0
30,Script,76,580213,566.61,0
30,Font,2,45641,44.57,0
30,Other,4,32665,31.9,0
30,Image,1,1049,1.02,0
30,Fetch,8,108452,105.91,0
30,XHR,1,425,0.42,0
30,Ping,2,8609,8.41,0
30,Preflight,2,0,0,0
31,Document,2,18963,18.52,0
31,Script,76,580161,566.56,0
31,Stylesheet,4,62690,61.22,0
31,Font,2,45640,44.57,0
31,Other,4,32669,31.9,0
31,Image,1,1048,1.02,0
31,Fetch,7,108198,105.66,0
31,XHR,1,425,0.42,0
31,Ping,2,8616,8.41,0
31,Preflight,1,0,0,0
32,Document,2,18923,18.48,0
32,Stylesheet,4,62686,61.22,0
32,Script,76,580101,566.5,0
32,Font,2,45639,44.57,0
32,Other,4,32663,31.9,0
32,Image,1,1048,1.02,0
32,Fetch,7,108196,105.66,0
32,XHR,1,425,0.42,0
32,Ping,2,8615,8.41,0
32,Preflight,1,0,0,0
33,Document,2,18899,18.46,0
33,Script,76,580145,566.55,0
33,Stylesheet,4,62687,61.22,0
33,Font,2,45640,44.57,0
33,Other,4,32668,31.9,0
33,Image,1,1048,1.02,0
33,Fetch,7,108196,105.66,0
33,XHR,1,425,0.42,0
33,Ping,2,8615,8.41,0
33,Preflight,1,0,0,0
34,Document,2,18881,18.44,0
34,Script,76,580119,566.52,0
34,Stylesheet,4,62713,61.24,0
34,Font,2,45640,44.57,0
34,Other,4,32664,31.9,0
34,Image,1,1048,1.02,0
34,Fetch,7,108186,105.65,0
34,XHR,1,425,0.42,0
34,Ping,2,8614,8.41,0
34,Preflight,1,0,0,0
35,Document,2,18884,18.44,0
35,Script,76,580056,566.46,0
35,Stylesheet,4,62712,61.24,0
35,Font,2,45640,44.57,0
35,Other,4,32660,31.89,0
35,Image,1,1049,1.02,0
35,Fetch,7,108187,105.65,0
35,XHR,1,424,0.41,0
35,Ping,2,8613,8.41,0
35,Preflight,1,0,0,0
36,Document,2,18940,18.5,0
36,Script,76,580122,566.53,0
36,Stylesheet,4,62685,61.22,0
36,Font,2,45640,44.57,0
36,Other,4,32667,31.9,0
36,Image,1,1049,1.02,0
36,Fetch,7,108186,105.65,0
36,XHR,1,425,0.42,0
36,Ping,2,8614,8.41,0
36,Preflight,1,0,0,0
37,Document,2,18956,18.51,0
37,Script,76,580114,566.52,0
37,Stylesheet,4,62704,61.23,0
37,Font,2,45640,44.57,0
37,Other,4,32670,31.9,0
37,Image,1,1049,1.02,0
37,Fetch,7,108190,105.65,0
37,XHR,1,425,0.42,0
37,Ping,2,8616,8.41,0
37,Preflight,1,0,0,0
38,Document,2,18882,18.44,0
38,Script,76,580126,566.53,0
38,Stylesheet,4,62684,61.21,0
38,Font,2,45640,44.57,0
38,Other,4,32671,31.91,0
38,Image,1,1049,1.02,0
38,Fetch,7,108193,105.66,0
38,XHR,1,425,0.42,0
38,Ping,2,8612,8.41,0
38,Preflight,1,0,0,0
39,Document,2,18853,18.41,0
39,Script,76,580149,566.55,0
39,Stylesheet,4,62715,61.25,0
39,Font,2,45640,44.57,0
39,Other,4,32672,31.91,0
39,Image,1,1048,1.02,0
39,Fetch,7,108200,105.66,0
39,XHR,1,425,0.42,0
39,Ping,2,8618,8.42,0
39,Preflight,1,0,0,0
40,Document,2,18860,18.42,0
40,Script,76,580124,566.53,0
40,Stylesheet,4,62707,61.24,0
40,Font,2,45640,44.57,0
40,Other,4,32671,31.91,0
40,Image,1,1049,1.02,0
40,Fetch,7,108195,105.66,0
40,XHR,1,425,0.42,0
40,Ping,2,8615,8.41,0
40,Preflight,1,0,0,0
41,Document,2,18875,18.43,0
41,Script,76,580091,566.5,0
