runIndex,resourceType,requestCount,sizeBytes,sizeKB,cachedCount
19,Other,2,10490,10.24,0
19,Image,11,66145,64.59,0
19,XHR,2,2131,2.08,0
19,Preflight,1,0,0,0
20,Document,2,15300,14.94,0
20,Stylesheet,4,26507,25.89,0
20,Script,100,773427,755.3,0
20,Font,2,45583,44.51,0
20,Fetch,11,240793,235.15,0
20,Other,2,10488,10.24,0
20,Image,7,53028,51.79,0
20,XHR,2,2131,2.08,0
20,Preflight,1,0,0,0
21,Document,2,15353,14.99,0
21,Stylesheet,4,26523,25.9,0
21,Script,100,773502,755.37,0
21,Font,2,45583,44.51,0
21,Fetch,11,239857,234.24,0
21,Other,2,10490,10.24,0
21,Image,2,15120,14.77,0
21,XHR,2,2131,2.08,0
21,Preflight,1,0,0,0
22,Document,2,15410,15.05,0
22,Stylesheet,4,26507,25.89,0
22,Script,100,773603,755.47,0
22,Font,2,45583,44.51,0
22,Fetch,11,239791,234.17,0
22,Other,2,10489,10.24,0
22,Image,4,32330,31.57,0
22,XHR,2,2131,2.08,0
22,Preflight,1,0,0,0
23,Document,2,15344,14.98,0
23,Stylesheet,4,26501,25.88,0
23,Script,100,773632,755.5,0
23,Font,2,45640,44.57,0
23,Fetch,11,240310,234.68,0
23,Other,2,10485,10.24,0
23,Image,9,78005,76.18,0
23,XHR,2,2177,2.13,0
23,Preflight,1,0,0,0
24,Document,2,15370,15.01,0
24,Stylesheet,4,26498,25.88,0
24,Script,100,773421,755.29,0
24,Font,2,45640,44.57,0
24,Fetch,11,240395,234.76,0
24,Other,2,10484,10.24,0
24,Image,9,64048,62.55,0
24,XHR,2,2131,2.08,0
24,Preflight,1,0,0,0
25,Document,2,15318,14.96,0
25,Stylesheet,4,26506,25.88,0
25,Script,100,773602,755.47,0
25,Font,2,45640,44.57,0
25,Fetch,11,239998,234.37,0
25,Other,2,10488,10.24,0
25,Image,8,97764,95.47,0
25,XHR,2,2132,2.08,0
25,Preflight,1,0,0,0
26,Document,2,15318,14.96,0
26,Stylesheet,4,26500,25.88,0
26,Script,100,773607,755.48,0
26,Font,2,45583,44.51,0
26,Fetch,11,240350,234.72,0
26,Other,2,10480,10.23,0
26,Image,6,152100,148.54,0
26,XHR,2,2131,2.08,0
26,Preflight,1,0,0,0
27,Document,2,15404,15.04,0
27,Stylesheet,4,26499,25.88,0
27,Script,100,773791,755.66,0
27,Font,2,45640,44.57,0
27,Fetch,11,240265,234.63,0
27,Other,2,10490,10.24,0
27,Image,7,54656,53.38,0
27,XHR,2,2177,2.13,0
27,Preflight,1,0,0,0
28,Document,2,15351,14.99,0
