scenario,scenarioLabel,throttlingProfile,throttlingLabel,requiresAuth,runIndex,timestamp,navigationDurationMs,browserFcpMs,browserLcpMs,ttfbMs,domContentLoadedMs,domInteractiveMs,loadEventMs,redirectTimeMs,dnsLookupMs,tcpConnectMs,tlsNegotiationMs,transferSizeBytes,decodedBodySizeBytes,encodedBodySizeBytes,jsHeapUsedSizeMB,jsHeapTotalSizeMB,scriptDurationMs,taskDurationMs,layoutDurationMs,totalPayloadKB,totalPayloadBytes,totalRequests,htmlDocumentKB,htmlDocumentRequests,jsPayloadKB,jsRequests,apiPayloadKB,apiRequests,cssPayloadKB,cssRequests,staticAssetKB,staticAssetRequests,lh_performanceScore,lh_fcpMs,lh_lcpMs,lh_ttiMs,lh_tbtMs,lh_cls,lh_speedIndex,lh_serverResponseTime
baseline,Legacy (Baseline 1),worst_case,Worst-Case (Stress),true,13,2026-04-01T09:14:18.676Z,22892,6266.800000011921,,304.69999998807907,14912.59999999404,6262,14929.90000000596,0,49.900000005960464,105.89999997615814,56.79999998211861,14468,46681,14168,11.19,15.05,154.17,458.67,21.09,846.98,867306,104,18.47,2,566.83,76,106.38,9,61.1,4,77.39,7,100,498.816,621.551,635.479,0,0.00782967032967033,466,184.24800000000002
baseline,Legacy (Baseline 1),worst_case,Worst-Case (Stress),true,14,2026-04-01T09:14:43.532Z,22720,6251.5,,301.90000000596046,14735.90000000596,6246.9000000059605,14754.300000011921,0,37.099999994039536,123.80000001192093,59.5,14465,46681,14165,11.2,14.8,161.36,471.97,21.5,846.89,867213,104,18.42,2,566.8,76,106.39,9,61.09,4,77.38,7,100,526.982,713.913,728.721,0,0.00782967032967033,505,232.785
baseline,Legacy (Baseline 1),worst_case,Worst-Case (Stress),true,15,2026-04-01T09:15:08.513Z,22842,6286.799999982119,,368.59999999403954,14804.09999999404,6282.0999999940395,14823.59999999404,0,52.900000005960464,86.59999999403954,47.19999998807907,14469,46683,14169,11.17,15.3,171,493.06,22.31,847,867333,104,18.45,2,566.86,76,106.39,9,61.1,4,77.38,7,100,495.939,626.72,639.942,0,0.00782967032967033,463,205.00199999999998
baseline,Legacy (Baseline 1),worst_case,Worst-Case (Stress),true,16,2026-04-01T09:15:33.541Z,22892,6311.0999999940395,,299,14912.09999999404,6306.5,14930.59999999404,0,80.69999998807907,115.40000000596046,58.099999994039536,14470,46683,14170,11.2,14.8,165.9,478.4,22.24,847.11,867443,104,18.51,2,566.84,76,106.39,9,61.17,4,77.39,7,100,498.315,692.799,771.76,0,0.00782967032967033,478,181.36499999999998
baseline,Legacy (Baseline 1),worst_case,Worst-Case (Stress),true,17,2026-04-01T09:15:58.557Z,22874,6373,,287.40000000596046,14861.5,6368.0999999940395,14880.299999982119,0,57.79999998211861,206,60.5,14476,46683,14176,11.15,14.8,166.25,476.57,22.29,847.03,867358,104,18.44,2,566.87,76,106.39,9,61.13,4,77.38,7,98,755.816,952.423,1014.93,0,0.00782967032967033,740,465.05400000000003
baseline,Legacy (Baseline 1),worst_case,Worst-Case (Stress),true,18,2026-04-01T09:16:23.654Z,22961,6332.700000017881,,354.40000000596046,14952.800000011921,6328.200000017881,14971.800000011921,0,50.5,179.09999999403954,48.79999998211861,14469,46683,14169,11.25,14.8,165.72,470.99,21.83,847.05,867379,104,18.46,2,566.83,76,106.38,9,61.18,4,77.39,7,99,705.82,863.182,983.208,0,0.00782967032967033,682,425.549
baseline,Legacy (Baseline 1),worst_case,Worst-Case (Stress),true,19,2026-04-01T09:16:48.611Z,22816,6332.799999982119,,262.7000000178814,14825.699999988079,6327,14844.699999988079,0,68.69999998807907,173.30000001192093,130.60000002384186,14468,46683,14168,11.19,14.8,156.65,474.89,21.13,847.12,867446,104,18.45,2,566.89,76,106.39,9,61.13,4,77.44,7,100,513.335,663.745,745.689,0,0.00782967032967033,478,201.243
baseline,Legacy (Baseline 1),worst_case,Worst-Case (Stress),true,20,2026-04-01T09:17:13.659Z,22902,6279.299999982119,,284.5,14911.899999976158,6274.799999982119,14929.399999976158,0,49.79999998211861,123.5,65.2999999821186,14474,46685,14174,11.2,14.8,164.08,479.57,21.77,847.07,867404,104,18.44,2,566.8,76,106.39,9,61.18,4,77.44,7,99,668.658,803.924,816.908,0,0.00782967032967033,644,377.024
baseline,Legacy (Baseline 1),worst_case,Worst-Case (Stress),true,21,2026-04-01T09:17:38.609Z,22810,6316.699999988079,,273.7000000178814,14800,6311.899999976158,14817.09999999404,0,100.5,97.40000000596046,55,14467,46681,14167,11.17,15.05,160,484.49,22.98,847.1,867427,104,18.51,2,566.8,76,106.44,9,61.1,4,77.44,7,100,521.765,687.599,846.012,0,0.00782967032967033,501,221.28199999999998
baseline,Legacy (Baseline 1),worst_case,Worst-Case (Stress),true,22,2026-04-01T09:18:03.541Z,22774,6256.4000000059605,,288.39999997615814,14738.799999982119,6251.799999982119,14757,0,45.89999997615814,100.5,56,14473,46683,14173,11.15,15.05,157.8,466.2,21.97,847.14,867471,104,18.46,2,566.86,76,106.38,9,61.13,4,77.5,7,100,501.31,630.889,643.016,0,0.00782967032967033,474,216.991
