runIndex,resourceType,requestCount,sizeBytes,sizeKB,cachedCount
22,Other,2,10487,10.24,0
22,Image,2,16462,16.08,0
22,XHR,2,2176,2.13,0
22,Preflight,1,0,0,0
23,Document,2,15319,14.96,0
23,Stylesheet,4,26482,25.86,0
23,Script,100,773846,755.71,0
23,Font,2,45526,44.46,0
23,Fetch,11,240472,234.84,0
23,Other,2,10489,10.24,0
23,Image,6,53462,52.21,0
23,XHR,2,2153,2.1,0
23,Preflight,1,0,0,0
24,Document,2,15323,14.96,0
24,Stylesheet,4,26514,25.89,0
24,Script,100,773858,755.72,0
24,Font,2,45526,44.46,0
24,Fetch,11,240496,234.86,0
24,Other,2,10490,10.24,0
24,Image,6,89639,87.54,0
24,Preflight,1,0,0,0
24,XHR,2,2153,2.1,0
25,Document,2,15420,15.06,0
25,Stylesheet,4,26460,25.84,0
25,Script,100,773929,755.79,0
25,Font,2,45526,44.46,0
25,Fetch,11,234605,229.11,0
25,Other,2,10488,10.24,0
25,Image,1,6005,5.86,0
25,Preflight,1,0,0,0
25,XHR,2,2176,2.13,0
26,Document,2,15330,14.97,0
26,Stylesheet,4,26518,25.9,0
26,Script,100,773717,755.58,0
26,Font,2,45526,44.46,0
26,Fetch,11,240561,234.92,0
26,Other,2,10485,10.24,0
26,Image,6,270776,264.43,0
26,XHR,2,2176,2.13,0
26,Preflight,1,0,0,0
27,Document,2,15342,14.98,0
27,Stylesheet,4,26422,25.8,0
27,Script,100,774022,755.88,0
27,Font,2,45526,44.46,0
27,Fetch,11,240052,234.43,0
27,Other,2,10484,10.24,0
27,Image,7,104484,102.04,0
27,Preflight,1,0,0,0
27,XHR,2,2176,2.13,0
28,Document,2,15297,14.94,0
28,Stylesheet,4,26476,25.86,0
28,Script,100,773776,755.64,0
28,Font,2,45526,44.46,0
28,Fetch,11,239925,234.3,0
28,Other,2,10486,10.24,0
28,Image,5,68088,66.49,0
28,XHR,2,2199,2.15,0
28,Preflight,1,0,0,0
29,Document,2,15332,14.97,0
29,Stylesheet,4,26424,25.8,0
29,Script,100,773880,755.74,0
29,Font,2,45526,44.46,0
29,Fetch,10,234309,228.82,0
29,Other,2,10489,10.24,0
29,Image,1,6005,5.86,0
29,XHR,2,2176,2.13,0
30,Document,2,15341,14.98,0
30,Script,100,773832,755.7,0
30,Stylesheet,4,26475,25.85,0
30,Font,2,45526,44.46,0
30,Fetch,11,234519,229.02,0
30,Other,2,10483,10.24,0
30,Image,1,6005,5.86,0
30,Preflight,1,0,0,0
30,XHR,2,2199,2.15,0
31,Document,2,15336,14.98,0
31,Stylesheet,4,26474,25.85,0
31,Script,100,773751,755.62,0
31,Font,2,45526,44.46,0
31,Fetch,11,240457,234.82,0
31,Other,2,10487,10.24,0
31,Image,9,118469,115.69,0
31,XHR,2,2176,2.13,0
31,Preflight,1,0,0,0
32,Document,2,15369,15.01,0
32,Stylesheet,4,26481,25.86,0
32,Script,100,773836,755.7,0
32,Font,2,45526,44.46,0
32,Fetch,11,240257,234.63,0
32,Other,2,10483,10.24,0
32,Image,5,61937,60.49,0
32,Preflight,1,0,0,0
32,XHR,2,2176,2.13,0
33,Document,2,15363,15,0
33,Stylesheet,4,26532,25.91,0
33,Script,100,774077,755.93,0
33,Font,2,45526,44.46,0
33,Fetch,11,234522,229.03,0
33,Other,2,10486,10.24,0
33,Image,1,6004,5.86,0
33,XHR,2,2199,2.15,0
33,Preflight,1,0,0,0
34,Document,2,15315,14.96,0
34,Stylesheet,4,26476,25.86,0
34,Script,100,773913,755.77,0
34,Font,2,45526,44.46,0
34,Fetch,11,240471,234.83,0
34,Other,2,10486,10.24,0
34,Image,8,148148,144.68,0
34,Preflight,1,0,0,0
34,XHR,2,2199,2.15,0
35,Document,2,15312,14.95,0
35,Stylesheet,4,26480,25.86,0
35,Script,100,773830,755.69,0
35,Font,2,45526,44.46,0
35,Fetch,11,240180,234.55,0
35,Other,2,10487,10.24,0
35,Image,8,168810,164.85,0
35,XHR,2,2153,2.1,0
35,Preflight,1,0,0,0
36,Document,2,15338,14.98,0
36,Stylesheet,4,26532,25.91,0
