runIndex,resourceType,requestCount,sizeBytes,sizeKB,cachedCount
22,Stylesheet,6,74094,72.36,0
22,Script,77,589288,575.48,0
22,Font,2,45526,44.46,0
22,Other,6,42508,41.51,0
22,Fetch,8,108453,105.91,0
22,XHR,1,424,0.41,0
22,Ping,2,8618,8.42,0
22,Preflight,2,0,0,0
23,Document,2,17749,17.33,0
23,Stylesheet,6,74046,72.31,0
23,Script,77,589290,575.48,0
23,Font,2,45526,44.46,0
23,Other,6,42493,41.5,0
23,Fetch,7,108189,105.65,0
23,XHR,1,424,0.41,0
23,Ping,2,8607,8.41,0
23,Preflight,1,0,0,0
24,Document,2,17834,17.42,0
24,Script,77,589315,575.5,0
24,Stylesheet,6,74108,72.37,0
24,Font,2,45526,44.46,0
24,Other,6,42506,41.51,0
24,Fetch,7,108194,105.66,0
24,XHR,1,424,0.41,0
24,Ping,2,8619,8.42,0
24,Preflight,1,0,0,0
25,Document,2,17815,17.4,0
25,Stylesheet,6,74094,72.36,0
25,Script,77,589267,575.46,0
25,Font,2,45526,44.46,0
25,Other,6,42502,41.51,0
25,Fetch,8,108444,105.9,0
25,XHR,1,424,0.41,0
25,Ping,2,8622,8.42,0
25,Preflight,2,0,0,0
26,Document,2,17836,17.42,0
26,Stylesheet,6,74093,72.36,0
26,Script,77,589313,575.5,0
26,Font,2,45526,44.46,0
26,Other,6,42495,41.5,0
26,Fetch,8,108449,105.91,0
26,XHR,1,424,0.41,0
26,Ping,2,8609,8.41,0
26,Preflight,2,0,0,0
27,Document,2,17795,17.38,0
27,Stylesheet,6,74111,72.37,0
27,Script,77,589266,575.46,0
27,Font,2,45526,44.46,0
27,Other,6,42500,41.5,0
27,Fetch,7,108207,105.67,0
27,XHR,1,424,0.41,0
27,Ping,2,8622,8.42,0
27,Preflight,1,0,0,0
28,Document,2,17841,17.42,0
28,Stylesheet,6,74095,72.36,0
28,Script,77,589251,575.44,0
28,Font,2,45526,44.46,0
28,Other,6,42499,41.5,0
28,Fetch,7,108178,105.64,0
28,XHR,1,424,0.41,0
28,Ping,2,8609,8.41,0
28,Preflight,1,0,0,0
29,Document,2,17782,17.37,0
29,Stylesheet,6,74105,72.37,0
29,Script,77,589305,575.49,0
29,Font,2,45526,44.46,0
29,Other,6,42504,41.51,0
29,Fetch,7,108199,105.66,0
29,XHR,1,424,0.41,0
29,Ping,2,8619,8.42,0
29,Preflight,1,0,0,0
30,Document,2,17827,17.41,0
30,Stylesheet,6,74097,72.36,0
30,Script,77,589371,575.56,0
30,Font,2,45526,44.46,0
30,Other,6,42497,41.5,0
30,Fetch,7,108190,105.65,0
30,XHR,1,424,0.41,0
30,Ping,2,8618,8.42,0
30,Preflight,1,0,0,0
31,Document,2,17772,17.36,0
31,Stylesheet,6,74113,72.38,0
31,Script,77,589332,575.52,0
31,Font,2,45526,44.46,0
31,Other,6,42508,41.51,0
31,Fetch,7,108183,105.65,0
31,XHR,1,423,0.41,0
31,Ping,2,8614,8.41,0
31,Preflight,1,0,0,0
32,Document,2,17823,17.41,0
32,Script,77,589251,575.44,0
32,Stylesheet,6,74104,72.37,0
32,Font,2,45526,44.46,0
32,Other,6,42491,41.5,0
32,Fetch,7,108189,105.65,0
32,XHR,1,424,0.41,0
32,Ping,2,8620,8.42,0
32,Preflight,1,0,0,0
33,Document,2,17766,17.35,0
33,Stylesheet,6,74150,72.41,0
33,Script,77,589290,575.48,0
33,Font,2,45526,44.46,0
