runIndex,resourceType,requestCount,sizeBytes,sizeKB,cachedCount
39,Document,2,17808,17.39,0
39,Script,77,590085,576.25,0
39,Stylesheet,6,74163,72.42,0
39,Font,2,45529,44.46,0
39,Other,6,42498,41.5,0
39,Fetch,6,107932,105.4,0
39,Ping,3,12916,12.61,0
39,XHR,1,424,0.41,0
39,Preflight,2,0,0,0
40,Document,2,17866,17.45,0
40,Script,77,590033,576.2,0
40,Stylesheet,6,74209,72.47,0
40,Font,2,45529,44.46,0
40,Other,6,42491,41.5,0
40,Fetch,6,107922,105.39,0
40,Ping,3,12914,12.61,0
40,XHR,1,424,0.41,0
40,Preflight,2,0,0,0
41,Document,2,17847,17.43,0
41,Script,77,590005,576.18,0
41,Stylesheet,6,74053,72.32,0
41,Font,2,45529,44.46,0
41,Other,6,42493,41.5,0
41,Fetch,7,108195,105.66,0
41,Ping,3,12915,12.61,0
41,XHR,1,424,0.41,0
41,Preflight,2,0,0,0
42,Document,2,17806,17.39,0
42,Script,77,590034,576.21,0
42,Stylesheet,6,74108,72.37,0
42,Font,2,45529,44.46,0
42,Other,6,42493,41.5,0
42,Fetch,6,107928,105.4,0
42,Ping,3,12915,12.61,0
42,XHR,1,424,0.41,0
42,Preflight,2,0,0,0
43,Document,2,17879,17.46,0
43,Script,77,590042,576.21,0
43,Stylesheet,6,74106,72.37,0
43,Font,2,45529,44.46,0
43,Other,6,42485,41.49,0
43,Fetch,6,107935,105.41,0
43,Ping,3,12919,12.62,0
43,XHR,1,425,0.42,0
43,Preflight,2,0,0,0
44,Document,2,17774,17.36,0
44,Script,77,590003,576.17,0
44,Stylesheet,6,74108,72.37,0
44,Font,2,45529,44.46,0
44,Other,6,42494,41.5,0
44,Fetch,6,107931,105.4,0
44,Ping,3,12918,12.62,0
44,XHR,1,424,0.41,0
44,Preflight,2,0,0,0
45,Document,2,17781,17.36,0
45,Script,77,589993,576.17,0
45,Stylesheet,6,74159,72.42,0
45,Font,2,45529,44.46,0
45,Other,6,42484,41.49,0
45,Fetch,6,107925,105.4,0
45,Ping,3,12915,12.61,0
45,XHR,1,424,0.41,0
45,Preflight,2,0,0,0
46,Document,2,17791,17.37,0
46,Script,77,590026,576.2,0
46,Stylesheet,6,74053,72.32,0
46,Font,2,45529,44.46,0
46,Other,6,42497,41.5,0
46,Fetch,6,107931,105.4,0
46,Ping,3,12915,12.61,0
46,XHR,1,424,0.41,0
46,Preflight,2,0,0,0
47,Document,2,17788,17.37,0
47,Script,77,590022,576.19,0
47,Stylesheet,6,74107,72.37,0
47,Font,2,45529,44.46,0
47,Other,6,42494,41.5,0
47,Fetch,6,107928,105.4,0
47,Ping,3,12915,12.61,0
47,XHR,1,424,0.41,0
47,Preflight,3,0,0,0
48,Document,2,17809,17.39,0
48,Script,77,590031,576.2,0
48,Stylesheet,6,74156,72.42,0
48,Font,2,45529,44.46,0
48,Other,6,42497,41.5,0
48,Fetch,6,107926,105.4,0
48,Ping,4,17223,16.82,0
48,XHR,1,424,0.41,0
48,Preflight,5,0,0,0
49,Document,2,17780,17.36,0
49,Script,77,589986,576.16,0
49,Stylesheet,6,74105,72.37,0
49,Font,2,45529,44.46,0
49,Other,6,42486,41.49,0
49,Fetch,9,108762,106.21,0
49,Ping,4,17210,16.81,0
49,XHR,1,425,0.42,0
49,Preflight,3,0,0,0
50,Document,2,17773,17.36,0
50,Script,77,590036,576.21,0
50,Stylesheet,6,74054,72.32,0
50,Font,2,45529,44.46,0
50,Other,6,42489,41.49,0
50,Fetch,6,107930,105.4,0
50,Ping,4,17220,16.82,0
50,XHR,1,424,0.41,0
50,Preflight,3,0,0,0
