scenario,scenarioLabel,throttlingProfile,throttlingLabel,requiresAuth,runIndex,timestamp,navigationDurationMs,browserFcpMs,browserLcpMs,ttfbMs,domContentLoadedMs,domInteractiveMs,loadEventMs,redirectTimeMs,dnsLookupMs,tcpConnectMs,tlsNegotiationMs,transferSizeBytes,decodedBodySizeBytes,encodedBodySizeBytes,jsHeapUsedSizeMB,jsHeapTotalSizeMB,scriptDurationMs,taskDurationMs,layoutDurationMs,totalPayloadKB,totalPayloadBytes,totalRequests,htmlDocumentKB,htmlDocumentRequests,jsPayloadKB,jsRequests,apiPayloadKB,apiRequests,cssPayloadKB,cssRequests,staticAssetKB,staticAssetRequests,lh_performanceScore,lh_fcpMs,lh_lcpMs,lh_ttiMs,lh_tbtMs,lh_cls,lh_speedIndex,lh_serverResponseTime
baseline2,Legacy (Baseline 2),4g,4G (Mobil),true,14,2026-04-01T07:18:28.574Z,4388,848.6999999880791,,105,1465,845.9000000059605,1477.199999988079,0,37,112.80000001192093,59.400000005960464,13233,40143,12933,11.77,19.3,124.42,353.77,19.66,865.66,886436,104,17.36,2,575.45,77,106.07,8,72.41,6,85.96,8,100,161.368,161.368,282.769,0,0.00396577380952381,156,79.271
baseline2,Legacy (Baseline 2),4g,4G (Mobil),true,15,2026-04-01T07:18:35.171Z,4468,852.2000000178814,,114.90000000596046,1456.9000000059605,848.8000000119209,1468.800000011921,0,48.80000001192093,101,55.599999994039536,13231,40141,12931,12.84,19.05,117.91,338.87,19.53,865.58,886358,104,17.38,2,575.42,77,106.07,8,72.35,6,85.96,8,100,174.534,174.534,232.311,0,0.00396577380952381,169,95.126
baseline2,Legacy (Baseline 2),4g,4G (Mobil),true,16,2026-04-01T07:18:42.578Z,5269,877.0999999940395,,94.90000000596046,1471.4000000059605,864.5,1483.7999999821186,0,38.5,103.39999997615814,53.5,13231,40141,12931,10.27,19.55,126.49,361.65,20.69,865.87,886654,106,17.34,2,575.49,77,106.31,9,72.36,6,85.96,8,80,177.438,254.456,244.742,0,0.4664657738095238,176,120.735
baseline2,Legacy (Baseline 2),4g,4G (Mobil),true,17,2026-04-01T07:18:49.401Z,4679,910.3999999761581,,90.7000000178814,1520.7999999821186,907.0999999940395,1532.5,0,34.79999998211861,190.5,59.5,13235,40145,12935,10.29,19.8,119.88,343.07,20.36,865.87,886653,106,17.38,2,575.48,77,106.32,9,72.32,6,85.96,8,100,158.033,158.033,284.317,0,0.00396577380952381,153,85.522
baseline2,Legacy (Baseline 2),4g,4G (Mobil),true,18,2026-04-01T07:18:55.817Z,4273,869.6999999880791,,96.09999999403954,1474.199999988079,866.5,1485.5999999940395,0,53.19999998807907,147.80000001192093,47.80000001192093,13231,40141,12931,11.73,19.3,113.69,320.22,19.27,865.68,886453,104,17.34,2,575.46,77,106.08,8,72.42,6,85.97,8,100,223.887,223.887,325.954,0,0.00396577380952381,219,135.745
baseline2,Legacy (Baseline 2),4g,4G (Mobil),true,19,2026-04-01T07:19:02.423Z,4471,940.5,,75.09999999403954,1540.0999999940395,928.0999999940395,1552.0999999940395,0,68.69999998807907,98.5,49.80000001192093,13235,40145,12935,11.74,19.55,125.71,360.67,21.35,865.74,886516,104,17.38,2,575.5,77,106.08,8,72.41,6,85.96,8,100,162.6,162.6,253.02,0,0.00396577380952381,159,88.199
baseline2,Legacy (Baseline 2),4g,4G (Mobil),true,20,2026-04-01T07:19:08.981Z,4408,745.5999999940395,,105.40000000596046,1360.199999988079,742.0999999940395,1372.4000000059605,0,37.900000005960464,94.09999999403954,50,13233,40143,12933,12.8,19.3,118.59,349.05,19.54,865.66,886434,104,17.36,2,575.47,77,106.07,8,72.39,6,85.96,8,80,165.566,201.415,208.703,0,0.4664657738095238,157,93.327
baseline2,Legacy (Baseline 2),4g,4G (Mobil),true,21,2026-04-01T07:19:15.554Z,4434,843.5,,90,1458.5,840.4000000059605,1470.2000000178814,0,33.900000005960464,117.90000000596046,60.10000002384186,13233,40143,12933,12.82,19.05,118.46,345.77,19.93,865.54,886318,104,17.35,2,575.42,77,106.07,8,72.32,6,85.97,8,100,195.758,195.758,303.99,0,0.00396577380952381,191,114.942
baseline2,Legacy (Baseline 2),4g,4G (Mobil),true,22,2026-04-01T07:19:22.458Z,4770,985.1999999880791,,101,1588,981.9000000059605,1599.699999988079,0,37.79999998211861,92.40000000596046,47.5,13233,40143,12933,12.85,19.05,124.49,353.61,18.3,865.88,886666,106,17.34,2,575.48,77,106.33,9,72.36,6,85.97,8,100,163.282,163.282,230.485,0,0.00396577380952381,160,89.596
baseline2,Legacy (Baseline 2),4g,4G (Mobil),true,23,2026-04-01T07:19:29.190Z,4582,943,,93.39999997615814,1550,939.7999999821186,1560.7999999821186,0,123.59999999403954,96.59999999403954,51.29999998211861,13231,40141,12931,12.82,19.05,120.03,345.94,19.86,865.55,886324,104,17.33,2,575.48,77,106.07,8,72.31,6,85.96,8,100,170.4,170.4,236.865,0,0.00396577380952381,166,71.664
