scenario,scenarioLabel,throttlingProfile,throttlingLabel,requiresAuth,runIndex,timestamp,navigationDurationMs,browserFcpMs,browserLcpMs,ttfbMs,domContentLoadedMs,domInteractiveMs,loadEventMs,redirectTimeMs,dnsLookupMs,tcpConnectMs,tlsNegotiationMs,transferSizeBytes,decodedBodySizeBytes,encodedBodySizeBytes,jsHeapUsedSizeMB,jsHeapTotalSizeMB,scriptDurationMs,taskDurationMs,layoutDurationMs,totalPayloadKB,totalPayloadBytes,totalRequests,htmlDocumentKB,htmlDocumentRequests,jsPayloadKB,jsRequests,apiPayloadKB,apiRequests,cssPayloadKB,cssRequests,staticAssetKB,staticAssetRequests,lh_performanceScore,lh_fcpMs,lh_lcpMs,lh_ttiMs,lh_tbtMs,lh_cls,lh_speedIndex,lh_serverResponseTime
prototype,Kestrel-Kit (Prototyp),worst_case,Worst-Case (Stress),true,13,2026-04-01T07:55:16.911Z,40525,11348.09999999404,,161,13627.399999976158,6115.799999982119,13632.199999988079,0,32.79999998211861,164.5,123.7999999821186,11006,31651,10706,12.63,13.8,241.57,736.99,25.77,1206.8,1235764,129,14.98,2,755.71,100,237.11,12,25.86,4,173.15,10,100,100.623,100.623,102.858,0,0,42,0.152
prototype,Kestrel-Kit (Prototyp),worst_case,Worst-Case (Stress),true,14,2026-04-01T07:55:46.623Z,27577,11412.5,,487.10000002384186,13636.5,6116.700000017881,13641.100000023842,0,33.5,99,53.400000005960464,11011,31651,10711,12.12,20.8,205.43,643.39,26.22,1101.14,1127564,126,14.98,2,755.79,100,236.32,12,25.9,4,68.16,7,100,416.256,416.256,416.256,0,0,80,0.135
prototype,Kestrel-Kit (Prototyp),worst_case,Worst-Case (Stress),true,15,2026-04-01T07:56:17.894Z,29129,11352.299999982119,,155,13626,6112,13630.5,0,36.400000005960464,184.09999999403954,56.400000005960464,11011,31651,10711,13.33,17.05,192.43,636.89,25.08,1171.51,1199623,127,15.05,2,755.71,100,236.33,12,25.86,4,138.56,9,100,98.262,98.262,101.328,0,0,41,0.14400000000000002
prototype,Kestrel-Kit (Prototyp),worst_case,Worst-Case (Stress),true,16,2026-04-01T07:56:50.284Z,30256,11377.90000000596,,206.19999998807907,13598.09999999404,6093.5999999940395,13602.40000000596,0,45.5,123.09999999403954,64.59999999403954,11011,31651,10711,13.83,18.05,200.82,649.79,25.83,1237.51,1267210,132,14.98,2,755.78,100,236.99,12,25.8,4,203.96,14,100,334.997,334.997,334.997,0,0,76,0.148
prototype,Kestrel-Kit (Prototyp),worst_case,Worst-Case (Stress),true,17,2026-04-01T07:57:33.697Z,41282,11199.5,,141.2999999821186,13507.600000023842,6027.4000000059605,13511.600000023842,0,37,87,46.5,11006,31651,10706,12.04,13.55,244.67,731.24,25.3,1238.67,1268393,130,14.96,2,755.75,100,236.82,12,25.85,4,205.29,11,100,97.579,97.579,99.008,0,0,41,0.16300000000000003
prototype,Kestrel-Kit (Prototyp),worst_case,Worst-Case (Stress),true,18,2026-04-01T07:58:03.210Z,27379,11312.299999982119,,122.2000000178814,13599.5,6111.4000000059605,13604.199999988079,0,98.90000000596046,91.2999999821186,50.69999998807907,11011,31651,10711,11.71,21.05,196.11,648.3,25.53,1088.36,1114480,124,14.98,2,755.93,100,231.03,12,25.85,4,60.56,5,100,357.772,357.772,1239.672,7.913000000000011,0,80,0.16800000000000004
prototype,Kestrel-Kit (Prototyp),worst_case,Worst-Case (Stress),true,19,2026-04-01T07:58:44.685Z,39341,11283.700000017881,,156.90000000596046,13570.40000000596,6055.700000017881,13575.300000011921,0,73.2000000178814,87,46.400000005960464,11006,31651,10706,12.04,14.55,238.3,734.43,25.54,1135.1,1162344,127,14.97,2,755.79,100,236.7,12,25.86,4,101.78,8,100,97.74,97.74,100.398,0,0,39,0.16500000000000004
prototype,Kestrel-Kit (Prototyp),worst_case,Worst-Case (Stress),true,20,2026-04-01T07:59:18.300Z,31472,11288,,101.5,13568,6079.199999988079,13572.699999988079,0,61.900000005960464,99,51.5,11011,31651,10711,13.06,17.41,204.29,678.48,25.73,1220.8,1250097,133,14.99,2,755.89,100,236.98,13,25.8,4,187.14,13,100,384.889,384.889,393.058,0,0,77,0.14800000000000002
prototype,Kestrel-Kit (Prototyp),worst_case,Worst-Case (Stress),true,21,2026-04-01T07:59:49.388Z,28943,11316,,148,13586.600000023842,6111.700000017881,13589.40000000596,0,48.70000001788139,138.90000000596046,77.90000000596046,11006,31651,10706,13.14,17.05,196.75,657.11,25.51,1181.1,1209450,130,14.93,2,755.85,100,237.41,13,25.84,4,147.07,10,100,391.131,391.131,391.131,0,0,78,0.178
prototype,Kestrel-Kit (Prototyp),worst_case,Worst-Case (Stress),true,22,2026-04-01T08:00:20.935Z,29399,11346.5,,186.80000001192093,13623.800000011921,6145.800000011921,13628,0,35.70000001788139,158.5,47.099999994039536,11011,31651,10711,12.13,21.3,204.08,650.43,25.6,1104.7,1131213,126,15,2,755.72,100,237.41,13,25.8,4,70.78,6,100,95.812,95.812,100.271,0,0,47,0.15200000000000002
prototype,Kestrel-Kit (Prototyp),worst_case,Worst-Case (Stress),true,23,2026-04-01T08:00:53.024Z,29945,11378,,111.69999998807907,13596.199999988079,6090.299999982119,13600.5,0,85.39999997615814,88,43.099999994039536,11011,31651,10711,12.97,17.41,208.33,663.27,25.46,1140.38,1167749,130,14.96,2,755.71,100,236.94,13,25.86,4,106.91,10,100,95.379,95.379,100.217,0,0,47,0.15600000000000003
prototype,Kestrel-Kit (Prototyp),worst_case,Worst-Case (Stress),true,24,2026-04-01T08:01:24.776Z,29609,11403.90000000596,,549.5,13681.700000017881,6209.200000017881,13686.40000000596,0,43.29999998211861,88.59999999403954,47.79999998211861,11006,31651,10706,13.04,17.16,202.23,661.33,25.27,1175.78,1203999,130,14.96,2,755.72,100,236.96,13,25.89,4,142.24,10,100,94.265,94.265,99.209,0,0,42,0.16500000000000004
